         REPID         RMNOW          TIME           MT1           MT2           MP1           MP2        TSTATE      INTMTIME
        5.0000        9.0000       44.5000       31.8708       44.7972        1.0000        0.0000       44.5000       31.8708
        5.0000        2.0000       45.0000       55.8708       68.7972        1.0000        0.0000       44.5000       31.8708
        5.0000        0.0000       45.0000       55.8708       68.7972        0.0000        0.0000       44.7972       55.8708
        5.0000        9.0000       45.0000       55.8708       68.7972        0.0000        0.0000       45.0000       55.8708
        5.0000        0.0000       45.5000       55.8708       68.7972        0.0000        0.0000       45.0000       55.8708
        5.0000        9.0000       45.5000       55.8708       68.7972        0.0000        0.0000       45.5000       55.8708
        5.0000        0.0000       46.0000       55.8708       68.7972        0.0000        0.0000       45.5000       55.8708
        5.0000        9.0000       46.0000       55.8708       68.7972        0.0000        0.0000       46.0000       55.8708
        5.0000        0.0000       46.5000       55.8708       68.7972        0.0000        0.0000       46.0000       55.8708
        5.0000        9.0000       46.5000       55.8708       68.7972        0.0000        0.0000       46.5000       55.8708
        5.0000        0.0000       47.0000       55.8708       68.7972        0.0000        0.0000       46.5000       55.8708
        5.0000        9.0000       47.0000       55.8708       68.7972        0.0000        0.0000       47.0000       55.8708
        5.0000        0.0000       47.5000       55.8708       68.7972        0.0000        0.0000       47.0000       55.8708
        5.0000        9.0000       47.5000       55.8708       68.7972        0.0000        0.0000       47.5000       55.8708
        5.0000        0.0000       48.0000       55.8708       68.7972        0.0000        0.0000       47.5000       55.8708
        5.0000        9.0000       48.0000       55.8708       68.7972        0.0000        0.0000       48.0000       55.8708
        6.0000        0.0000        0.0000       -1.9655       14.9394        0.0000        0.0000        0.0000       -1.9655
        6.0000        9.0000        0.0000       -1.9655       14.9394        0.0000        0.0000        0.0000       -1.9655
        6.0000        0.0000        0.5000       -1.9655       14.9394        1.0000        0.0000        0.0000       -1.9655
        6.0000        9.0000        0.5000       -1.9655       14.9394        1.0000        0.0000        0.5000       -1.9655
        6.0000        0.0000        1.0000       -1.9655       14.9394        1.0000        0.0000        0.5000       -1.9655
        6.0000        9.0000        1.0000       -1.9655       14.9394        1.0000        0.0000        1.0000       -1.9655
        6.0000        0.0000        1.5000       -1.9655       14.9394        1.0000        0.0000        1.0000       -1.9655
        6.0000        9.0000        1.5000       -1.9655       14.9394        1.0000        0.0000        1.5000       -1.9655
        6.0000        0.0000        2.0000       -1.9655       14.9394        1.0000        0.0000        1.5000       -1.9655
        6.0000        9.0000        2.0000       -1.9655       14.9394        1.0000        0.0000        2.0000       -1.9655
        6.0000        0.0000        2.5000       -1.9655       14.9394        1.0000        0.0000        2.0000       -1.9655
        6.0000        9.0000        2.5000       -1.9655       14.9394        1.0000        0.0000        2.5000       -1.9655
        6.0000        0.0000        3.0000       -1.9655       14.9394        1.0000        0.0000        2.5000       -1.9655
        6.0000        9.0000        3.0000       -1.9655       14.9394        1.0000        0.0000        3.0000       -1.9655
        6.0000        0.0000        3.5000       -1.9655       14.9394        1.0000        0.0000        3.0000       -1.9655
        6.0000        9.0000        3.5000       -1.9655       14.9394        1.0000        0.0000        3.5000       -1.9655
        6.0000        0.0000        4.0000       -1.9655       14.9394        1.0000        0.0000        3.5000       -1.9655
        6.0000        9.0000        4.0000       -1.9655       14.9394        1.0000        0.0000        4.0000       -1.9655
        6.0000        0.0000        4.5000       -1.9655       14.9394        1.0000        0.0000        4.0000       -1.9655
        6.0000        9.0000        4.5000       -1.9655       14.9394        1.0000        0.0000        4.5000       -1.9655
        6.0000        0.0000        5.0000       -1.9655       14.9394        1.0000        0.0000        4.5000       -1.9655
        6.0000        9.0000        5.0000       -1.9655       14.9394        1.0000        0.0000        5.0000       -1.9655
        6.0000        0.0000        5.5000       -1.9655       14.9394        1.0000        0.0000        5.0000       -1.9655
        6.0000        9.0000        5.5000       -1.9655       14.9394        1.0000        0.0000        5.5000       -1.9655
        6.0000        0.0000        6.0000       -1.9655       14.9394        1.0000        0.0000        5.5000       -1.9655
        6.0000        9.0000        6.0000       -1.9655       14.9394        1.0000        0.0000        6.0000       -1.9655
        6.0000        0.0000        6.5000       -1.9655       14.9394        1.0000        0.0000        6.0000       -1.9655
        6.0000        9.0000        6.5000       -1.9655       14.9394        1.0000        0.0000        6.5000       -1.9655
        6.0000        0.0000        7.0000       -1.9655       14.9394        1.0000        0.0000        6.5000       -1.9655
        6.0000        9.0000        7.0000       -1.9655       14.9394        1.0000        0.0000        7.0000       -1.9655
        6.0000        0.0000        7.5000       -1.9655       14.9394        1.0000        0.0000        7.0000       -1.9655
        6.0000        9.0000        7.5000       -1.9655       14.9394        1.0000        0.0000        7.5000       -1.9655
        6.0000        0.0000        8.0000       -1.9655       14.9394        1.0000        0.0000        7.5000       -1.9655
        6.0000        9.0000        8.0000       -1.9655       14.9394        1.0000        0.0000        8.0000       -1.9655
        6.0000        0.0000        8.5000       -1.9655       14.9394        1.0000        0.0000        8.0000       -1.9655
        6.0000        9.0000        8.5000       -1.9655       14.9394        1.0000        0.0000        8.5000       -1.9655
