TABLE NO.  1
  1.1000E+01  3.5972E+01  2.9928E+01
  1.2000E+01  4.7953E+01  2.9928E+01
  1.3000E+01  3.5636E+01  2.9928E+01
  1.4000E+01  1.4488E+02  2.9928E+01
  1.5000E+01  1.3506E+01  2.9928E+01
  1.6000E+01  2.9645E+01  2.9928E+01
  1.7000E+01  6.8342E+01  2.9928E+01
  1.8000E+01  3.1608E+01  2.9928E+01
  1.9000E+01  1.2347E+01  2.9928E+01
  2.0000E+01  3.5268E+01  2.9928E+01
  2.1000E+01  2.5828E+01  2.9928E+01
  1.0000E+00  2.6556E+01  2.9928E+01
  2.0000E+00  3.8694E+01  2.9928E+01
  3.0000E+00  5.9361E+01  2.9928E+01
  4.0000E+00  2.0118E+01  2.9928E+01
  5.0000E+00  3.2462E+01  2.9928E+01
  6.0000E+00  3.7644E+01  2.9928E+01
  7.0000E+00  9.3045E+00  2.9928E+01
  8.0000E+00  3.4700E+01  2.9928E+01
  9.0000E+00  2.9088E+01  2.9928E+01
  1.0000E+01  3.0755E+01  2.9928E+01
  1.1000E+01  2.6418E+01  2.9928E+01
  1.2000E+01  2.4529E+01  2.9928E+01
  1.3000E+01  6.1387E+01  2.9928E+01
  1.4000E+01  3.0149E+01  2.9928E+01
  1.5000E+01  3.1936E+01  2.9928E+01
  1.6000E+01  4.4353E+01  2.9928E+01
  1.7000E+01  2.6071E+01  2.9928E+01
  1.8000E+01  1.1425E+01  2.9928E+01
  1.9000E+01  2.4630E+01  2.9928E+01
  2.0000E+01  9.2456E+01  2.9928E+01
  2.1000E+01  2.6124E+01  2.9928E+01
  1.0000E+01  2.4208E+01  2.9928E+01
  1.1000E+01 -8.5567E-01  2.9928E+01
  1.2000E+01  2.7031E+01  2.9928E+01
  1.3000E+01  5.0668E+01  2.9928E+01
  1.4000E+01  5.4899E+01  2.9928E+01
  1.5000E+01  2.5571E+01  2.9928E+01
  1.6000E+01  1.6797E+01  2.9928E+01
  1.7000E+01  7.7347E+00  2.9928E+01
  1.8000E+01  4.1731E+01  2.9928E+01
  1.9000E+01  3.4022E+01  2.9928E+01
  2.0000E+01  2.2943E+01  2.9928E+01
  2.1000E+01  1.5424E+01  2.9928E+01
  1.0000E+01  2.9385E+01  2.9928E+01
  1.1000E+01  2.6132E+01  2.9928E+01
  1.2000E+01 -1.7615E+01  2.9928E+01
  1.3000E+01 -8.0711E+01  2.9928E+01
  1.4000E+01  2.4303E+01  2.9928E+01
  1.5000E+01  3.1369E+00  2.9928E+01
  1.6000E+01  2.9741E+01  2.9928E+01
  1.7000E+01  3.2540E+01  2.9928E+01
  1.8000E+01  3.5192E+01  2.9928E+01
  1.9000E+01  2.5648E+01  2.9928E+01
  2.0000E+01 -3.5662E+01  2.9928E+01
  2.1000E+01  6.0640E+00  2.9928E+01
  1.0000E+01  2.9941E+01  2.9928E+01
  1.1000E+01  3.9689E+01  2.9928E+01
  1.2000E+01  2.2250E+01  2.9928E+01
  1.3000E+01  2.0075E+01  2.9928E+01
  1.4000E+01  4.1153E+01  2.9928E+01
  1.5000E+01  3.5331E+01  2.9928E+01
  1.6000E+01  2.8057E+01  2.9928E+01
  1.7000E+01  3.9496E+01  2.9928E+01
  1.8000E+01  5.8404E+01  2.9928E+01
  1.9000E+01  3.3101E+01  2.9928E+01
  2.0000E+01 -6.8205E+02  2.9928E+01
  2.1000E+01  3.7036E+01  2.9928E+01
  1.0000E+01  2.9083E+01  2.9928E+01
  1.1000E+01  2.7747E+01  2.9928E+01
  1.2000E+01  1.0415E+01  2.9928E+01
  1.3000E+01  2.9773E+01  2.9928E+01
  1.4000E+01  2.5969E+01  2.9928E+01
  1.5000E+01  2.9335E+02  2.9928E+01
  1.6000E+01  1.4140E+01  2.9928E+01
  1.7000E+01  2.4508E+01  2.9928E+01
  1.8000E+01 -2.5855E+02  2.9928E+01
  1.9000E+01  5.3086E+01  2.9928E+01
  2.0000E+01 -6.5031E+01  2.9928E+01
  2.1000E+01  2.0846E+01  2.9928E+01
  1.0000E+01  2.7196E+01  2.9928E+01
  1.1000E+01  4.7453E+01  2.9928E+01
  1.2000E+01  2.8774E+01  2.9928E+01
  1.3000E+01  3.2697E+01  2.9928E+01
  1.4000E+01 -5.2982E+00  2.9928E+01
  1.5000E+01  1.1352E+03  2.9928E+01
  1.6000E+01  2.4229E+01  2.9928E+01
  1.7000E+01 -1.0401E+00  2.9928E+01
  1.8000E+01  3.3136E+01  2.9928E+01
  1.9000E+01  1.5953E+01  2.9928E+01
  2.0000E+01  1.6834E+01  2.9928E+01
  2.1000E+01  3.6756E+00  2.9928E+01
  1.0000E+00  3.5691E+01  2.9928E+01
  2.0000E+00  3.3224E+01  2.9928E+01
  3.0000E+00  6.4970E+01  2.9928E+01
  4.0000E+00 -2.5205E+03  2.9928E+01
  5.0000E+00  5.3733E+01  2.9928E+01
  6.0000E+00  2.6376E+01  2.9928E+01
  7.0000E+00  1.8277E+01  2.9928E+01
  8.0000E+00  3.1454E+01  2.9928E+01
  9.0000E+00  5.4356E+01  2.9928E+01
  1.0000E+01  5.5091E+01  2.9928E+01
  1.1000E+01 -3.2110E+00  2.9928E+01
  1.2000E+01  3.2769E+01  2.9928E+01
  1.3000E+01  3.0936E+01  2.9928E+01
  1.4000E+01  3.3073E+01  2.9928E+01
  1.5000E+01  1.7583E+01  2.9928E+01
  1.6000E+01  9.1798E+01  2.9928E+01
  1.7000E+01  8.4111E+01  2.9928E+01
  1.8000E+01  2.6053E+01  2.9928E+01
  1.9000E+01  4.4442E+00  2.9928E+01
  2.0000E+01 -2.6128E+01  2.9928E+01
  2.1000E+01  3.1286E+01  2.9928E+01
  1.0000E+01  2.1916E+01  2.9928E+01
  1.1000E+01 -1.6325E+00  2.9928E+01
  1.2000E+01  3.2528E+01  2.9928E+01
  1.3000E+01  2.2847E+01  2.9928E+01
  1.4000E+01  5.5180E+01  2.9928E+01
  1.5000E+01  3.4815E+01  2.9928E+01
  1.6000E+01  2.2714E+01  2.9928E+01
  1.7000E+01  4.1842E+01  2.9928E+01
  1.8000E+01  2.8637E+01  2.9928E+01
  1.9000E+01  5.2194E+01  2.9928E+01
  2.0000E+01  3.6655E+01  2.9928E+01
  2.1000E+01  5.5622E+01  2.9928E+01
  1.0000E+01  4.1923E+01  2.9928E+01
  1.1000E+01  3.4548E+02  2.9928E+01
  1.2000E+01  3.2561E+01  2.9928E+01
  1.3000E+01  3.7868E+01  2.9928E+01
  1.4000E+01  9.5067E+01  2.9928E+01
  1.5000E+01  2.9215E+01  2.9928E+01
  1.6000E+01 -5.0359E+00  2.9928E+01
  1.7000E+01 -7.6696E+00  2.9928E+01
  1.8000E+01 -1.4501E+03  2.9928E+01
  1.9000E+01  4.3594E+01  2.9928E+01
  2.0000E+01  2.2360E+01  2.9928E+01
  2.1000E+01  2.7931E+01  2.9928E+01
  1.0000E+01  2.5628E+01  2.9928E+01
  1.1000E+01  3.8427E+01  2.9928E+01
  1.2000E+01 -7.8574E+00  2.9928E+01
  1.3000E+01  4.3588E+01  2.9928E+01
  1.4000E+01  3.8085E+01  2.9928E+01
  1.5000E+01  2.8163E+01  2.9928E+01
  1.6000E+01  2.0457E+01  2.9928E+01
  1.7000E+01  3.1867E+01  2.9928E+01
  1.8000E+01  4.8306E+01  2.9928E+01
  1.9000E+01  2.6968E+01  2.9928E+01
  2.0000E+01  1.1715E+02  2.9928E+01
  2.1000E+01  3.8793E+01  2.9928E+01
  1.0000E+01  2.9077E+01  2.9928E+01
  1.1000E+01  1.9444E+01  2.9928E+01
  1.2000E+01  3.0659E+01  2.9928E+01
  1.3000E+01 -3.2543E+01  2.9928E+01
  1.4000E+01  1.6631E+01  2.9928E+01
  1.5000E+01  3.6036E+01  2.9928E+01
  1.6000E+01  1.9976E+01  2.9928E+01
  1.7000E+01  3.7180E+01  2.9928E+01
  1.8000E+01  4.0027E+01  2.9928E+01
  1.9000E+01  2.2240E+01  2.9928E+01
  2.0000E+01  2.6798E+01  2.9928E+01
  2.1000E+01 -2.6988E+03  2.9928E+01
  1.0000E+01  4.3232E+01  2.9928E+01
  1.1000E+01  2.2015E+01  2.9928E+01
  1.2000E+01  3.4470E+01  2.9928E+01
  1.3000E+01  2.5262E+01  2.9928E+01
  1.4000E+01  1.5405E+01  2.9928E+01
  1.5000E+01  3.1485E+01  2.9928E+01
  1.6000E+01  6.4626E+01  2.9928E+01
  1.7000E+01  4.3132E+01  2.9928E+01
  1.8000E+01  1.8412E+01  2.9928E+01
  1.9000E+01  2.3518E+01  2.9928E+01
  2.0000E+01  2.1533E+01  2.9928E+01
  2.1000E+01  2.5260E+01  2.9928E+01
  1.0000E+00  2.7291E+01  2.9928E+01
  2.0000E+00  3.8319E+01  2.9928E+01
  3.0000E+00  1.7656E+01  2.9928E+01
  4.0000E+00  3.0540E+01  2.9928E+01
  5.0000E+00  7.0444E+00  2.9928E+01
  6.0000E+00  1.9083E+02  2.9928E+01
  7.0000E+00  3.5149E+01  2.9928E+01
  8.0000E+00  2.5725E+01  2.9928E+01
  9.0000E+00  3.1586E+01  2.9928E+01
  1.0000E+01  7.3507E+01  2.9928E+01
  1.1000E+01  3.2087E+01  2.9928E+01
  1.2000E+01  3.7134E+01  2.9928E+01
  1.3000E+01  2.6006E+01  2.9928E+01
  1.4000E+01 -3.4120E+01  2.9928E+01
  1.5000E+01  5.5516E+01  2.9928E+01
  1.6000E+01  2.9707E+01  2.9928E+01
  1.7000E+01  3.1631E+01  2.9928E+01
  1.8000E+01  2.7712E+01  2.9928E+01
  1.9000E+01  1.8237E+01  2.9928E+01
  2.0000E+01  3.8409E+01  2.9928E+01
  2.1000E+01  2.3563E+01  2.9928E+01
  1.0000E+01  4.5817E+00  2.9928E+01
  1.1000E+01  3.8382E+01  2.9928E+01
  1.2000E+01  4.0597E+01  2.9928E+01
  1.3000E+01  3.6323E+01  2.9928E+01
  1.4000E+01  3.6296E+01  2.9928E+01
  1.5000E+01  1.3599E+02  2.9928E+01
  1.6000E+01  4.1670E+01  2.9928E+01
  1.7000E+01  3.1850E+01  2.9928E+01
  1.8000E+01  1.0596E+01  2.9928E+01
  1.9000E+01 -4.7196E+00  2.9928E+01
  2.0000E+01  4.8952E+01  2.9928E+01
  2.1000E+01  5.0036E+01  2.9928E+01
  1.0000E+01  2.9694E+01  2.9928E+01
  1.1000E+01  2.4384E+01  2.9928E+01
  1.2000E+01  1.1826E+00  2.9928E+01
  1.3000E+01  4.2940E+01  2.9928E+01
  1.4000E+01  3.1377E+01  2.9928E+01
  1.5000E+01  2.8097E+01  2.9928E+01
  1.6000E+01  3.1861E+01  2.9928E+01
  1.7000E+01  3.8452E+01  2.9928E+01
  1.8000E+01  2.5281E+01  2.9928E+01
  1.9000E+01  2.5407E+01  2.9928E+01
  2.0000E+01  3.4733E+01  2.9928E+01
  2.1000E+01  1.8963E+01  2.9928E+01
  1.0000E+01  3.4403E+01  2.9928E+01
  1.1000E+01  2.5195E+01  2.9928E+01
  1.2000E+01  3.0130E+01  2.9928E+01
  1.3000E+01  2.9219E+01  2.9928E+01
  1.4000E+01  2.4713E+01  2.9928E+01
  1.5000E+01 -6.0826E+01  2.9928E+01
  1.6000E+01  4.4276E+01  2.9928E+01
  1.7000E+01  3.4320E+01  2.9928E+01
  1.8000E+01  5.4569E+01  2.9928E+01
  1.9000E+01  2.4529E+01  2.9928E+01
  2.0000E+01  4.3879E+01  2.9928E+01
  2.1000E+01 -1.0670E+02  2.9928E+01
  1.0000E+01 -5.2356E-01  2.9928E+01
  1.1000E+01  3.7814E+01  2.9928E+01
  1.2000E+01  1.7177E+01  2.9928E+01
  1.3000E+01  7.2020E+01  2.9928E+01
  1.4000E+01  3.6432E+01  2.9928E+01
  1.5000E+01  7.2013E+00  2.9928E+01
  1.6000E+01  2.6482E+01  2.9928E+01
  1.7000E+01  4.1047E+01  2.9928E+01
  1.8000E+01  2.6106E+01  2.9928E+01
  1.9000E+01 -2.1651E-01  2.9928E+01
  2.0000E+01  2.2388E+01  2.9928E+01
  2.1000E+01  3.8016E+01  2.9928E+01
  1.0000E+01  6.9156E+01  2.9928E+01
  1.1000E+01  2.9631E+01  2.9928E+01
  1.2000E+01  7.1497E+01  2.9928E+01
  1.3000E+01 -6.6346E+00  2.9928E+01
  1.4000E+01  1.4713E+01  2.9928E+01
  1.5000E+01  3.2229E+01  2.9928E+01
  1.6000E+01  4.3631E+01  2.9928E+01
  1.7000E+01  1.3548E+01  2.9928E+01
  1.8000E+01  3.0085E+01  2.9928E+01
  1.9000E+01  4.3500E+01  2.9928E+01
  2.0000E+01  1.9869E+01  2.9928E+01
  2.1000E+01  2.0514E+01  2.9928E+01
  1.0000E+00 -8.7386E+00  2.9928E+01
  2.0000E+00  3.4133E+01  2.9928E+01
  3.0000E+00  5.9750E+01  2.9928E+01
  4.0000E+00  3.2068E+01  2.9928E+01
  5.0000E+00 -7.7156E+01  2.9928E+01
  6.0000E+00  4.3316E+01  2.9928E+01
  7.0000E+00  3.1969E+01  2.9928E+01
  8.0000E+00  3.2843E+01  2.9928E+01
  9.0000E+00 -3.7755E+01  2.9928E+01
  1.0000E+01  2.9776E+01  2.9928E+01
  1.1000E+01  3.7436E+01  2.9928E+01
  1.2000E+01  1.4535E+02  2.9928E+01
  1.3000E+01  2.6924E+01  2.9928E+01
  1.4000E+01  3.1002E+01  2.9928E+01
  1.5000E+01  3.2024E+01  2.9928E+01
  1.6000E+01  1.2894E+01  2.9928E+01
  1.7000E+01  4.2298E+01  2.9928E+01
  1.8000E+01  3.9743E+01  2.9928E+01
  1.9000E+01  3.3670E+01  2.9928E+01
  2.0000E+01  3.4225E+01  2.9928E+01
  2.1000E+01  3.8449E+01  2.9928E+01
  1.0000E+01  3.1038E+01  2.9928E+01
  1.1000E+01 -3.0038E+01  2.9928E+01
  1.2000E+01 -3.0685E+00  2.9928E+01
  1.3000E+01 -1.3047E+02  2.9928E+01
  1.4000E+01 -1.3652E+00  2.9928E+01
  1.5000E+01  2.7881E+01  2.9928E+01
  1.6000E+01  3.3294E+01  2.9928E+01
  1.7000E+01  2.4023E+01  2.9928E+01
  1.8000E+01  2.6140E+01  2.9928E+01
  1.9000E+01  1.2829E+01  2.9928E+01
  2.0000E+01  1.9521E+01  2.9928E+01
  2.1000E+01  1.9462E+01  2.9928E+01
  1.0000E+01  5.8297E+01  2.9928E+01
  1.1000E+01  1.3492E+01  2.9928E+01
  1.2000E+01  1.2955E+01  2.9928E+01
  1.3000E+01  7.0360E+00  2.9928E+01
  1.4000E+01 -7.4959E+00  2.9928E+01
  1.5000E+01  2.8943E+01  2.9928E+01
  1.6000E+01 -1.7948E+01  2.9928E+01
  1.7000E+01 -1.0170E+02  2.9928E+01
  1.8000E+01  2.3466E+01  2.9928E+01
  1.9000E+01  6.8069E+01  2.9928E+01
  2.0000E+01  3.3813E+01  2.9928E+01
  2.1000E+01  2.2251E+01  2.9928E+01
  1.0000E+01 -1.1373E+01  2.9928E+01
  1.1000E+01  2.1849E+01  2.9928E+01
  1.2000E+01  2.7458E+01  2.9928E+01
  1.3000E+01  4.1097E+01  2.9928E+01
  1.4000E+01  2.6212E+02  2.9928E+01
  1.5000E+01 -1.1413E+01  2.9928E+01
  1.6000E+01  2.0617E+01  2.9928E+01
  1.7000E+01  3.1060E+01  2.9928E+01
  1.8000E+01 -3.4123E+00  2.9928E+01
  1.9000E+01 -1.1414E+02  2.9928E+01
  2.0000E+01  4.7518E+01  2.9928E+01
  2.1000E+01  3.2555E+01  2.9928E+01
  1.0000E+01  1.9268E+01  2.9928E+01
  1.1000E+01  3.3523E+01  2.9928E+01
  1.2000E+01  2.6988E+01  2.9928E+01
  1.3000E+01  5.1816E+01  2.9928E+01
  1.4000E+01  4.3791E+01  2.9928E+01
  1.5000E+01  2.9686E+01  2.9928E+01
  1.6000E+01  3.5374E+01  2.9928E+01
  1.7000E+01  2.6110E+01  2.9928E+01
  1.8000E+01  2.8223E+01  2.9928E+01
  1.9000E+01  2.4220E+01  2.9928E+01
  2.0000E+01 -3.4436E+01  2.9928E+01
  2.1000E+01  6.8566E+01  2.9928E+01
  1.0000E+01  2.7457E+01  2.9928E+01
  1.1000E+01  2.7054E+01  2.9928E+01
  1.2000E+01  1.7264E+01  2.9928E+01
  1.3000E+01  4.2094E+01  2.9928E+01
  1.4000E+01  4.4091E+01  2.9928E+01
  1.5000E+01  4.9661E+01  2.9928E+01
  1.6000E+01  3.1274E+01  2.9928E+01
  1.7000E+01  3.1443E+01  2.9928E+01
  1.8000E+01  2.3005E+01  2.9928E+01
  1.9000E+01  1.1451E+01  2.9928E+01
  2.0000E+01  6.1749E+00  2.9928E+01
  2.1000E+01 -1.4650E+01  2.9928E+01
  1.0000E+00  1.0868E+01  2.9928E+01
  2.0000E+00  3.2749E+01  2.9928E+01
  3.0000E+00  3.3425E+01  2.9928E+01
  4.0000E+00  5.9057E+01  2.9928E+01
  5.0000E+00  2.0190E+01  2.9928E+01
  6.0000E+00  3.7021E+01  2.9928E+01
  7.0000E+00  3.5579E+01  2.9928E+01
  8.0000E+00  3.5890E+01  2.9928E+01
  9.0000E+00  2.6091E+01  2.9928E+01
 TVAL        DV          IPRED
  1.0000E+01  1.2352E+02  2.9928E+01
  1.1000E+01  1.6367E+01  2.9928E+01
  1.2000E+01  2.9677E+01  2.9928E+01
  1.3000E+01  6.4684E+01  2.9928E+01
  1.4000E+01  6.3376E+00  2.9928E+01
  1.5000E+01  1.1968E+01  2.9928E+01
  1.6000E+01  8.5582E+01  2.9928E+01
  1.7000E+01  4.7790E+01  2.9928E+01
  1.8000E+01  3.3230E+01  2.9928E+01
  1.9000E+01  2.8336E+01  2.9928E+01
  2.0000E+01  2.0196E+01  2.9928E+01
  2.1000E+01  2.1950E+01  2.9928E+01
  1.0000E+01  2.1440E+01  2.9928E+01
  1.1000E+01  2.6741E+01  2.9928E+01
  1.2000E+01  1.8557E+01  2.9928E+01
  1.3000E+01  3.3384E+01  2.9928E+01
  1.4000E+01  3.3789E+01  2.9928E+01
  1.5000E+01  5.8888E+01  2.9928E+01
  1.6000E+01  3.2204E+01  2.9928E+01
  1.7000E+01  2.5116E+00  2.9928E+01
  1.8000E+01  2.4511E+01  2.9928E+01
  1.9000E+01  2.7817E+01  2.9928E+01
  2.0000E+01 -1.6775E+01  2.9928E+01
  2.1000E+01 -8.1012E+01  2.9928E+01
  1.0000E+01  3.6218E+01  2.9928E+01
  1.1000E+01  2.7314E+01  2.9928E+01
  1.2000E+01  1.3163E+02  2.9928E+01
  1.3000E+01  3.0100E+01  2.9928E+01
  1.4000E+01  3.7401E+01  2.9928E+01
  1.5000E+01  3.4745E+01  2.9928E+01
  1.6000E+01  2.7158E+02  2.9928E+01
  1.7000E+01  1.1504E+02  2.9928E+01
  1.8000E+01  2.0525E+01  2.9928E+01
  1.9000E+01 -1.1913E+02  2.9928E+01
  2.0000E+01  3.2520E+01  2.9928E+01
  2.1000E+01  2.6148E+01  2.9928E+01
  1.0000E+01  3.5041E+01  2.9928E+01
  1.1000E+01  4.5062E+01  2.9928E+01
  1.2000E+01  4.0870E+01  2.9928E+01
  1.3000E+01  1.6819E+02  2.9928E+01
  1.4000E+01  5.9020E+01  2.9928E+01
  1.5000E+01  8.8732E+01  2.9928E+01
  1.6000E+01  3.5341E+01  2.9928E+01
  1.7000E+01  1.8222E+01  2.9928E+01
  1.8000E+01 -3.0011E-01  2.9928E+01
  1.9000E+01  5.0686E+01  2.9928E+01
  2.0000E+01  6.1243E-01  2.9928E+01
  2.1000E+01  6.0301E+01  2.9928E+01
  1.0000E+01  3.2005E+01  2.9928E+01
  1.1000E+01  1.8796E+01  2.9928E+01
  1.2000E+01  1.8579E+01  2.9928E+01
  1.3000E+01  1.9335E+01  2.9928E+01
  1.4000E+01  2.3000E+01  2.9928E+01
  1.5000E+01  3.4405E+01  2.9928E+01
  1.6000E+01  4.0536E+01  2.9928E+01
  1.7000E+01  3.4974E+01  2.9928E+01
  1.8000E+01  4.1213E+01  2.9928E+01
  1.9000E+01  3.6396E+01  2.9928E+01
  2.0000E+01  3.3273E+01  2.9928E+01
  2.1000E+01 -5.1789E+01  2.9928E+01
  1.0000E+01  1.8905E+01  2.9928E+01
  1.1000E+01  3.7475E+01  2.9928E+01
  1.2000E+01  4.7502E+01  2.9928E+01
  1.3000E+01  5.1493E+01  2.9928E+01
  1.4000E+01  4.5874E+01  2.9928E+01
  1.5000E+01  2.1453E+01  2.9928E+01
  1.6000E+01  3.5855E+01  2.9928E+01
  1.7000E+01  1.8117E+02  2.9928E+01
  1.8000E+01  7.0138E+01  2.9928E+01
  1.9000E+01  3.5749E+01  2.9928E+01
  2.0000E+01  3.1879E+01  2.9928E+01
  2.1000E+01  2.9681E+01  2.9928E+01
  1.0000E+00  1.1213E+01  2.9928E+01
  2.0000E+00 -1.3348E+01  2.9928E+01
  3.0000E+00  4.2708E+01  2.9928E+01
  4.0000E+00  2.1056E+01  2.9928E+01
  5.0000E+00  1.9675E+01  2.9928E+01
  6.0000E+00  2.8420E+01  2.9928E+01
  7.0000E+00  2.3246E+01  2.9928E+01
  8.0000E+00  5.2892E+01  2.9928E+01
  9.0000E+00  3.3044E+01  2.9928E+01
  1.0000E+01  3.6194E+01  2.9928E+01
  1.1000E+01  3.0553E+01  2.9928E+01
  1.2000E+01  3.7185E+01  2.9928E+01
  1.3000E+01  2.3126E+01  2.9928E+01
  1.4000E+01 -1.0667E+01  2.9928E+01
  1.5000E+01  1.3186E+01  2.9928E+01
  1.6000E+01  9.3668E+01  2.9928E+01
  1.7000E+01  4.0192E+01  2.9928E+01
  1.8000E+01  3.7533E+01  2.9928E+01
  1.9000E+01  6.5648E+01  2.9928E+01
  2.0000E+01  3.9074E+01  2.9928E+01
  2.1000E+01  6.7643E+01  2.9928E+01
  1.0000E+01  2.3844E+01  2.9928E+01
  1.1000E+01  2.4273E+01  2.9928E+01
  1.2000E+01 -1.3730E-01  2.9928E+01
  1.3000E+01  3.6630E+01  2.9928E+01
  1.4000E+01  4.1199E+01  2.9928E+01
  1.5000E+01  2.4176E+01  2.9928E+01
  1.6000E+01  4.9523E+00  2.9928E+01
  1.0000E+00  8.1085E+01  2.9928E+01
  2.0000E+00  1.2296E+01  2.9928E+01
  3.0000E+00  2.9785E+01  2.9928E+01
  4.0000E+00  4.6454E+01  2.9928E+01
  5.0000E+00  4.6092E+01  2.9928E+01
  6.0000E+00  3.2061E+01  2.9928E+01
  7.0000E+00  3.3473E+01  2.9928E+01
  8.0000E+00  3.1205E+01  2.9928E+01
  9.0000E+00  5.2338E+01  2.9928E+01
  1.0000E+01  2.8889E+01  2.9928E+01
  1.1000E+01 -9.2304E+00  2.9928E+01
  1.2000E+01  2.1965E+01  2.9928E+01
  1.3000E+01  2.5224E+01  2.9928E+01
  1.4000E+01  2.1089E+00  2.9928E+01
  1.5000E+01  2.8910E+01  2.9928E+01
  1.6000E+01 -1.3960E+02  2.9928E+01
  1.7000E+01  1.7522E+01  2.9928E+01
  1.8000E+01  1.7065E+01  2.9928E+01
  1.9000E+01 -2.2770E+01  2.9928E+01
  2.0000E+01  3.7500E+01  2.9928E+01
  2.1000E+01  6.1158E+01  2.9928E+01
  1.0000E+01  3.1097E+01  2.9928E+01
  1.1000E+01  2.8693E+01  2.9928E+01
  1.2000E+01  4.6786E+01  2.9928E+01
  1.3000E+01  3.0067E+01  2.9928E+01
  1.4000E+01  2.2424E+01  2.9928E+01
  1.5000E+01  2.6298E+01  2.9928E+01
  1.6000E+01  3.9183E+01  2.9928E+01
  1.7000E+01 -2.1085E+00  2.9928E+01
  1.8000E+01  3.1251E+01  2.9928E+01
  1.9000E+01  2.2463E+01  2.9928E+01
  2.0000E+01  4.7099E+01  2.9928E+01
  2.1000E+01  4.0732E+01  2.9928E+01
  1.0000E+01 -1.2158E+02  2.9928E+01
  1.1000E+01 -4.8310E+01  2.9928E+01
  1.2000E+01  8.5923E+00  2.9928E+01
  1.3000E+01 -1.6586E+01  2.9928E+01
  1.4000E+01 -4.0244E+01  2.9928E+01
  1.5000E+01  4.9778E+00  2.9928E+01
  1.6000E+01  1.1046E+01  2.9928E+01
  1.7000E+01  4.8811E+01  2.9928E+01
  1.8000E+01 -3.7685E+01  2.9928E+01
  1.9000E+01  2.4961E+01  2.9928E+01
  2.0000E+01  2.0146E+01  2.9928E+01
  2.1000E+01  2.9153E+01  2.9928E+01
  1.0000E+01  2.3012E+01  2.9928E+01
  1.1000E+01 -4.6941E+02  2.9928E+01
  1.2000E+01  3.2681E+01  2.9928E+01
  1.3000E+01  4.3003E+01  2.9928E+01
  1.4000E+01  3.3984E+01  2.9928E+01
  1.5000E+01  2.6521E+01  2.9928E+01
  1.6000E+01  3.1850E+01  2.9928E+01
  1.7000E+01  3.1787E+01  2.9928E+01
  1.8000E+01  4.4469E+01  2.9928E+01
  1.9000E+01  2.6771E+01  2.9928E+01
  2.0000E+01 -7.3296E+00  2.9928E+01
  2.1000E+01  3.4944E+01  2.9928E+01
  1.0000E+01  3.2077E+01  2.9928E+01
  1.1000E+01  1.5762E+01  2.9928E+01
  1.2000E+01  1.4763E+01  2.9928E+01
  1.3000E+01  2.8217E+01  2.9928E+01
  1.4000E+01  2.6826E+01  2.9928E+01
  1.5000E+01  3.6251E+01  2.9928E+01
  1.6000E+01 -8.7063E+00  2.9928E+01
  1.7000E+01  3.4055E+01  2.9928E+01
  1.8000E+01  2.2504E+01  2.9928E+01
  1.9000E+01  3.2492E+01  2.9928E+01
  2.0000E+01  4.0397E+01  2.9928E+01
  2.1000E+01  3.9607E+01  2.9928E+01
  1.0000E+01  7.7029E+01  2.9928E+01
  1.1000E+01  2.6831E+01  2.9928E+01
  1.2000E+01  2.9430E+01  2.9928E+01
  1.3000E+01  3.2389E+01  2.9928E+01
  1.4000E+01  4.3462E+01  2.9928E+01
  1.5000E+01  3.4868E+01  2.9928E+01
  1.6000E+01  6.7589E+01  2.9928E+01
  1.7000E+01  3.0165E+01  2.9928E+01
  1.8000E+01  2.2525E+01  2.9928E+01
  1.9000E+01 -1.5136E+01  2.9928E+01
  2.0000E+01  2.4391E+01  2.9928E+01
  2.1000E+01  3.8361E+01  2.9928E+01
  1.0000E+00  4.5018E+01  2.9928E+01
  2.0000E+00  3.6012E+01  2.9928E+01
  3.0000E+00  3.0464E+01  2.9928E+01
  4.0000E+00  2.1591E+01  2.9928E+01
  5.0000E+00  3.0624E+01  2.9928E+01
  6.0000E+00  7.8007E+01  2.9928E+01
  7.0000E+00  5.0500E+01  2.9928E+01
  8.0000E+00  5.6777E+01  2.9928E+01
  9.0000E+00  2.8703E+01  2.9928E+01
  1.0000E+01  3.4870E+01  2.9928E+01
  1.1000E+01  1.1159E+02  2.9928E+01
  1.2000E+01  3.1992E+01  2.9928E+01
  1.3000E+01  3.5871E+01  2.9928E+01
  1.4000E+01  1.4211E+01  2.9928E+01
  1.5000E+01  4.0824E+01  2.9928E+01
  1.6000E+01  8.7368E+00  2.9928E+01
  1.7000E+01  4.4504E+01  2.9928E+01
  1.8000E+01  5.6937E+00  2.9928E+01
  1.9000E+01  3.6872E+00  2.9928E+01
  2.0000E+01  3.8138E+01  2.9928E+01
  2.1000E+01  7.6140E+01  2.9928E+01
  1.0000E+01  3.4436E+01  2.9928E+01
  1.1000E+01  4.3526E+03  2.9928E+01
  1.2000E+01  2.6881E+01  2.9928E+01
  1.3000E+01  2.6988E+01  2.9928E+01
  1.4000E+01  3.3724E+01  2.9928E+01
  1.5000E+01  1.6856E+01  2.9928E+01
  1.6000E+01  3.1694E+01  2.9928E+01
  1.7000E+01  6.3523E+00  2.9928E+01
  1.8000E+01  1.2728E+01  2.9928E+01
  1.9000E+01  5.3944E+01  2.9928E+01
